timestamp_ms,dev_id,rms_x,rms_y,rms_z,overall_rms,peak_freq,peak_amp,temperature_c,humidity_rh,label
2905031,1,0.181139,0.958604,1.39122,1.699184,0.78,0.03904,30.18,74.96,unknown
2906271,1,0.183355,0.957515,1.390449,1.698177,10.94,0.043876,30.63,73.95,unknown
2907510,1,0.182825,0.95858,1.391653,1.699706,0.78,0.039905,31.0,74.72,unknown
2908753,1,0.354935,0.946281,1.389572,1.718237,0.78,0.106827,31.05,74.23,unknown
2909992,1,0.179865,0.958032,1.391297,1.69879,0.78,0.040127,31.42,72.89,unknown
2911241,1,0.17921,0.96034,1.3912,1.699943,0.78,0.039653,32.17,74.45,unknown
2912481,1,0.180805,0.959275,1.392146,1.700285,0.78,0.039197,32.22,75.06,unknown
2913721,1,0.181711,0.958871,1.391098,1.699295,0.78,0.039715,32.6,73.82,unknown
2914971,1,0.180724,0.959102,1.391294,1.699481,0.78,0.040268,32.78,74.69,unknown
2916201,1,0.354073,0.947445,1.389092,1.718312,0.78,0.104559,33.55,72.87,unknown
2917451,1,0.180011,0.958516,1.391659,1.699373,0.78,0.039337,34.0,72.49,unknown
2918691,1,0.181308,0.959472,1.39006,1.698742,0.78,0.039938,33.99,71.35,unknown
2919931,1,0.180679,0.959299,1.390191,1.698685,0.78,0.038352,34.13,72.34,unknown
2921181,1,0.178218,0.959154,1.391633,1.699524,0.78,0.038777,35.05,72.07,unknown
2922421,1,0.179461,0.959197,1.390032,1.698368,0.78,0.039166,34.99,72.86,unknown
2923661,1,0.281476,0.957812,1.389808,1.711197,0.78,0.079503,34.59,73.58,unknown
2924901,1,0.181853,0.958826,1.39055,1.698836,0.78,0.039225,34.41,73.54,unknown
2926141,1,0.181548,0.959435,1.390397,1.699022,0.78,0.040077,33.98,70.74,unknown
2927393,1,0.181585,0.959317,1.39193,1.700215,0.78,0.039681,33.53,70.3,unknown
2928631,1,0.180559,0.959137,1.392216,1.700238,0.78,0.038996,33.24,71.08,unknown
2929871,1,0.355626,0.948392,1.390595,1.720368,0.78,0.106522,32.76,70.66,unknown
2931111,1,0.181191,0.958505,1.392322,1.700035,0.78,0.039659,32.48,70.45,unknown
2932351,1,0.181151,0.959814,1.390625,1.69938,0.78,0.040645,32.07,68.06,unknown
2933601,1,0.181287,0.958981,1.390431,1.698765,0.78,0.040004,31.78,69.0,unknown
2934841,1,0.18188,0.95916,1.390565,1.699041,0.78,0.040764,31.38,68.88,unknown
2936082,1,0.180765,0.959234,1.390826,1.699177,0.78,0.039653,31.2,69.58,unknown
2937321,1,0.354076,0.948102,1.390169,1.719545,0.78,0.105191,30.54,69.15,unknown
2938561,1,0.181162,0.959613,1.391914,1.700323,0.78,0.040433,30.37,68.66,unknown
2939811,1,0.180286,0.959524,1.391498,1.69984,0.78,0.039932,30.01,68.3,unknown
2941051,1,0.181232,0.959199,1.391251,1.699555,0.78,0.039216,29.78,68.82,unknown
2942291,1,0.180865,0.960186,1.391385,1.700182,0.78,0.041356,29.3,67.42,unknown
2943541,1,0.18154,0.959665,1.391626,1.700158,0.78,0.04015,29.05,66.2,unknown
2944771,1,0.355219,0.947037,1.388922,1.718185,0.78,0.105497,28.74,65.88,unknown
2946021,1,0.181021,0.958865,1.392377,1.700266,0.78,0.039769,28.38,66.67,unknown
2947253,1,0.357558,0.944804,1.389889,1.718224,0.78,0.105337,28.08,66.2,unknown
2948501,1,0.181342,0.957248,1.390643,1.697969,0.78,0.040069,27.54,63.45,unknown
2949741,1,0.181387,0.959228,1.391233,1.699573,10.94,0.043514,27.12,63.41,unknown
2950981,1,0.182673,0.958645,1.390985,1.699178,0.78,0.041241,26.98,62.39,unknown
2952221,1,0.361423,0.956883,1.390289,1.726023,0.78,0.105051,26.86,63.13,unknown
2953471,1,0.181671,0.959458,1.390491,1.699127,0.78,0.039309,26.45,64.45,unknown
2954711,1,0.181248,0.958235,1.390492,1.698391,0.78,0.040486,26.48,63.07,unknown
2955951,1,0.180773,0.957012,1.390858,1.69795,0.78,0.039702,26.32,63.05,unknown
2957201,1,0.182139,0.958271,1.390604,1.698599,0.78,0.041162,25.93,63.57,unknown
2958441,1,0.18089,0.95953,1.390738,1.699285,0.78,0.03953,25.25,62.23,unknown
2959681,1,0.355058,0.947831,1.389907,1.719386,0.78,0.104561,25.1,61.96,unknown
2960921,1,0.182077,0.959683,1.39081,1.699556,0.78,0.040056,24.99,61.86,unknown
2962161,1,0.180536,0.958766,1.390664,1.698756,0.78,0.040227,24.79,62.5,unknown
2963401,1,0.181916,0.956979,1.391834,1.698854,0.78,0.040088,24.45,62.2,unknown
2964651,1,0.182908,0.958088,1.391008,1.698909,0.78,0.039356,24.37,62.05,unknown
2965893,1,0.181055,0.960031,1.390942,1.699751,0.78,0.038972,24.23,63.02,unknown
2967132,1,0.353097,0.948054,1.38943,1.71872,0.78,0.104856,23.86,63.67,unknown
2968371,1,0.281183,0.956939,1.391241,1.711826,0.78,0.078486,23.65,63.19,unknown
2969611,1,0.181862,0.959208,1.390734,1.699205,0.78,0.039198,23.22,60.63,unknown
2970851,1,0.183197,0.959163,1.391305,1.69979,0.78,0.040263,23.0,61.39,unknown
2972101,1,0.181453,0.959317,1.391439,1.699799,0.78,0.039589,23.06,62.36,unknown
2973341,1,0.183369,0.959269,1.391384,1.699931,0.78,0.041616,22.7,62.13,unknown
2974581,1,0.355476,0.947572,1.390357,1.719694,0.78,0.10558,21.95,59.65,unknown
2975821,1,0.282278,0.957853,1.389544,1.711139,0.78,0.079251,21.74,58.6,unknown
2977061,1,0.181899,0.959413,1.391327,1.699808,0.78,0.04049,21.44,58.21,unknown
2978301,1,0.181232,0.958674,1.39092,1.698988,0.78,0.039449,20.92,57.99,unknown
2979551,1,0.181076,0.959657,1.39093,1.699533,0.78,0.039598,20.62,56.1,unknown
2980791,1,0.18078,0.959405,1.39216,1.700367,0.78,0.039984,20.41,54.68,unknown
2982031,1,0.354334,0.947864,1.389684,1.719074,0.78,0.106083,20.02,54.52,unknown
2983271,1,0.281656,0.957553,1.39066,1.711774,0.78,0.078993,20.35,53.33,unknown
2984511,1,0.180806,0.959577,1.392135,1.700447,0.78,0.039641,20.4,52.11,unknown
2985752,1,0.182443,0.960235,1.391968,1.700855,0.78,0.040816,20.88,51.76,unknown
2987001,1,0.181834,0.959469,1.391267,1.699784,0.78,0.040524,20.79,50.4,unknown
2988241,1,0.181397,0.957646,1.391589,1.698975,0.78,0.039298,20.93,49.01,unknown
2989481,1,0.179674,0.958943,1.391329,1.699308,0.78,0.039337,21.36,49.66,unknown
2990721,1,0.354376,0.947736,1.389935,1.719216,0.78,0.104814,21.85,50.12,unknown
2991961,1,0.181829,0.959746,1.392313,1.700797,0.78,0.040491,21.94,48.58,unknown
2993211,1,0.181776,0.960379,1.391581,1.700548,0.78,0.040064,22.07,47.28,unknown
2994451,1,0.180004,0.959835,1.391416,1.699918,0.78,0.03962,22.51,46.08,unknown
2995691,1,0.180562,0.960391,1.390232,1.699323,0.78,0.040017,23.1,47.42,unknown
2996941,1,0.180296,0.958754,1.391452,1.69937,0.78,0.040314,23.31,47.04,unknown
2998181,1,0.179747,0.958882,1.390066,1.698248,0.78,0.039135,23.45,46.7,unknown
2999421,1,0.355651,0.946931,1.38953,1.718708,0.78,0.106239,23.76,46.6,unknown
3000661,1,0.182584,0.959826,1.392072,1.700725,0.78,0.040306,24.09,45.52,unknown
3001901,1,0.180876,0.958434,1.392289,1.699935,0.78,0.03948,24.87,43.82,unknown
3003141,1,0.180949,0.960305,1.390389,1.699443,0.78,0.040559,24.85,42.59,unknown
3004392,1,0.180989,0.959937,1.39172,1.700329,0.78,0.039777,24.9,43.01,unknown
3005632,1,0.281891,0.957855,1.391301,1.712501,0.78,0.080026,25.32,42.66,unknown
3006871,1,0.181246,0.958994,1.392348,1.700339,0.78,0.039621,25.81,42.41,unknown
3008111,1,0.354265,0.947282,1.389205,1.718353,0.78,0.104995,25.74,41.88,unknown
3009351,1,0.183076,0.959154,1.392113,1.700432,0.78,0.04085,25.9,40.62,unknown
3010591,1,0.181482,0.95893,1.390976,1.699204,0.78,0.040419,26.16,40.11,unknown
3011841,1,0.181692,0.959354,1.391898,1.70022,0.78,0.040157,26.65,39.0,unknown
3013082,1,0.180742,0.959996,1.391418,1.700089,0.78,0.040067,27.08,39.0,unknown
3014321,1,0.181216,0.960115,1.393202,1.701668,0.78,0.039102,27.33,41.0,unknown
3015571,1,0.181654,0.959745,1.39036,1.699179,0.78,0.039341,27.75,42.26,unknown
3016811,1,0.181385,0.9593,1.391058,1.699469,0.78,0.039682,28.23,41.12,unknown
3018051,1,0.360013,0.957183,1.39018,1.725807,0.78,0.10423,28.72,42.7,unknown
3019291,1,0.181963,0.958185,1.390989,1.698847,0.78,0.040953,29.18,43.92,unknown
3020531,1,0.1836,0.958015,1.390511,1.698536,0.78,0.040176,29.42,44.33,unknown
3021781,1,0.182132,0.959819,1.391406,1.700128,0.78,0.039243,29.46,45.84,unknown
3023020,1,0.18152,0.9597,1.391272,1.699884,0.78,0.040051,29.95,47.87,unknown
3024264,1,0.181113,0.959883,1.391152,1.699848,0.78,0.039236,30.34,47.17,unknown
3025501,1,0.354916,0.947927,1.389327,1.718943,0.78,0.106109,30.82,48.3,unknown
3026741,1,0.181926,0.96037,1.390993,1.700079,0.78,0.040299,30.86,48.38,unknown
3027991,1,0.180571,0.960079,1.390574,1.699427,0.78,0.039601,31.22,49.32,unknown
3029233,1,0.181727,0.959365,1.391757,1.700115,0.78,0.040188,31.51,49.71,unknown
3030471,1,0.181118,0.959731,1.391675,1.700189,0.78,0.040557,31.97,50.75,unknown
3031711,1,0.180605,0.959785,1.391396,1.699937,0.78,0.040184,32.03,50.26,unknown
3032961,1,0.180424,0.959386,1.391089,1.699442,0.78,0.040173,32.67,49.71,unknown
3034201,1,0.181187,0.959498,1.390976,1.699493,0.78,0.039469,32.99,49.94,unknown
3035441,1,0.354669,0.947477,1.390463,1.719561,0.78,0.105729,33.13,48.98,unknown
3036681,1,0.181314,0.959425,1.391182,1.699635,0.78,0.040025,33.51,50.18,unknown
3037921,1,0.181552,0.959741,1.389643,1.698578,0.78,0.040789,33.85,51.54,unknown
3039171,1,0.184509,0.956993,1.39036,1.697934,10.94,0.041603,34.1,54.33,unknown
3040411,1,0.182344,0.956666,1.391337,1.698317,0.78,0.040552,34.49,53.84,unknown
3041656,1,0.182442,0.956894,1.390107,1.697448,11.72,0.047313,34.55,53.26,unknown
3042903,1,0.144037,0.960051,1.392449,1.697456,11.72,0.010121,34.69,54.65,unknown
3044141,1,0.355463,0.947296,1.390175,1.719391,0.78,0.105827,34.99,55.02,unknown
3045381,1,0.281225,0.957819,1.391309,1.712379,0.78,0.079155,34.81,54.44,unknown
3046621,1,0.182063,0.959921,1.391183,1.699996,0.78,0.041239,34.4,55.62,unknown
3047862,1,0.182001,0.960346,1.391714,1.700663,0.78,0.041115,34.22,55.0,unknown
3049103,1,0.181286,0.959173,1.391595,1.699827,0.78,0.039841,33.88,53.19,unknown
3050352,1,0.181547,0.959765,1.390298,1.699127,0.78,0.039617,33.62,52.21,unknown
3051591,1,0.181457,0.959363,1.390429,1.698998,0.78,0.040248,33.13,53.39,unknown
3052831,1,0.355113,0.947704,1.389394,1.718914,0.78,0.105577,32.81,53.51,unknown
3054072,1,0.282062,0.957117,1.389688,1.710807,0.78,0.078739,32.42,51.88,unknown
3055311,1,0.181662,0.959465,1.391494,1.69995,0.78,0.039628,32.03,51.99,unknown
3056551,1,0.181546,0.958994,1.391406,1.6996,0.78,0.03909,31.72,51.43,unknown
3057801,1,0.181114,0.959488,1.393396,1.701462,0.78,0.039673,31.71,50.82,unknown
3059041,1,0.18094,0.959028,1.391703,1.699798,0.78,0.039426,31.71,50.83,unknown
3060281,1,0.178402,0.959077,1.390753,1.69878,0.78,0.039157,31.39,52.26,unknown
3061521,1,0.353592,0.948976,1.39009,1.719864,0.78,0.105568,31.07,53.3,unknown
3062762,1,0.282752,0.95723,1.390617,1.711739,0.78,0.080132,30.66,54.76,unknown
3064002,1,0.354735,0.948664,1.390805,1.720505,0.78,0.105308,30.36,54.95,unknown
3065241,1,0.182376,0.959123,1.391457,1.699803,0.78,0.040195,29.87,55.63,unknown
3066481,1,0.18237,0.959165,1.391698,1.700023,0.78,0.040978,29.73,56.85,unknown
3067731,1,0.181868,0.959897,1.391907,1.700553,0.78,0.040379,29.65,56.08,unknown
3068971,1,0.181414,0.959322,1.390604,1.699114,0.78,0.040228,29.19,56.34,unknown
3070211,1,0.181985,0.959048,1.391577,1.699816,0.78,0.038971,28.53,56.71,unknown
3071451,1,0.354596,0.94725,1.389088,1.718309,0.78,0.105255,28.02,58.12,unknown
3072691,1,0.181461,0.958835,1.391287,1.699403,0.78,0.041119,27.74,59.23,unknown
3073941,1,0.181951,0.959302,1.390236,1.698859,0.78,0.039235,27.78,58.72,unknown
3075181,1,0.180386,0.959106,1.391736,1.699808,0.78,0.038061,27.68,60.07,unknown
3076421,1,0.181761,0.960161,1.392594,1.701252,0.78,0.041387,26.91,60.71,unknown
3077671,1,0.182038,0.960096,1.391466,1.700323,0.78,0.04022,26.94,62.09,unknown
3078911,1,0.18223,0.95959,1.391725,1.70027,0.78,0.040722,26.52,62.19,unknown
3080151,1,0.181004,0.959114,1.390891,1.699187,0.78,0.039823,26.37,63.6,unknown
3081392,1,0.359879,0.957428,1.390336,1.72604,0.78,0.105863,25.72,64.45,unknown
3082635,1,0.18195,0.959621,1.391182,1.699813,0.78,0.040327,25.15,64.63,unknown
3083881,1,0.180548,0.959374,1.391107,1.699463,0.78,0.040115,25.1,64.12,unknown
3085121,1,0.181567,0.959325,1.392289,1.700512,0.78,0.039914,24.78,63.56,unknown
3086362,1,0.182037,0.959549,1.392743,1.701059,0.78,0.040696,24.29,65.15,unknown
3087601,1,0.181832,0.959191,1.392795,1.700878,0.78,0.040202,24.1,66.57,unknown
3088851,1,0.182168,0.956981,1.391245,1.6984,0.78,0.039994,23.88,66.89,unknown
3090091,1,0.178562,0.958764,1.391556,1.699277,0.78,0.038593,23.69,65.99,unknown
3091331,1,0.181768,0.959698,1.390697,1.69944,0.78,0.039857,23.36,66.42,unknown
3092571,1,0.354466,0.948357,1.390144,1.719746,0.78,0.105477,22.84,67.25,unknown
3093811,1,0.182372,0.960393,1.390972,1.700122,0.78,0.040224,22.8,68.32,unknown
3095061,1,0.181226,0.959235,1.391561,1.699829,0.78,0.038994,22.51,68.76,unknown
3096301,1,0.182446,0.959966,1.39019,1.699249,0.78,0.040206,22.02,68.01,unknown
3097541,1,0.181748,0.959933,1.390998,1.699816,0.78,0.040348,21.45,70.68,unknown
3098781,1,0.180892,0.959098,1.391295,1.699498,0.78,0.040353,21.19,71.15,unknown
3100032,1,0.181033,0.958946,1.391718,1.699772,0.78,0.04041,20.8,71.6,unknown
3101272,1,0.181127,0.959732,1.391574,1.700109,0.78,0.038982,20.69,72.84,unknown
3102511,1,0.354327,0.948705,1.389593,1.719464,0.78,0.105307,20.44,73.35,unknown
3103751,1,0.280785,0.956469,1.391077,1.711363,0.78,0.079448,20.02,72.48,unknown
3104991,1,0.1819,0.957825,1.39122,1.698826,0.78,0.038823,19.92,73.05,unknown
3106236,1,0.212075,0.957665,1.390248,1.701437,1.56,0.067743,20.3,74.29,unknown
3107471,1,0.182959,0.958888,1.390851,1.699238,0.78,0.041275,20.75,76.23,unknown
3108721,1,0.181393,0.959197,1.390078,1.69861,0.78,0.040144,21.05,75.71,unknown
3109961,1,0.181943,0.95852,1.391634,1.699561,0.78,0.040065,21.53,77.27,unknown
3111201,1,0.182763,0.959305,1.390878,1.699473,0.78,0.0392,21.81,78.49,unknown
3112441,1,0.281991,0.957699,1.390508,1.711788,0.78,0.080269,22.29,79.61,unknown
3113691,1,0.180895,0.959109,1.390638,1.698967,0.78,0.039991,22.79,79.0,unknown
3114931,1,0.181308,0.95912,1.392673,1.700682,0.78,0.039937,23.17,78.97,unknown
3116171,1,0.181112,0.959157,1.391683,1.699873,0.78,0.039309,23.6,79.59,unknown
3117411,1,0.180911,0.959493,1.391401,1.699809,0.78,0.040944,24.13,79.33,unknown
3118661,1,0.181133,0.95957,1.391513,1.699968,0.78,0.038863,24.57,79.67,unknown
3119903,1,0.180775,0.959327,1.39063,1.69907,0.78,0.040474,25.11,78.31,unknown
3121142,1,0.354501,0.946833,1.390552,1.719243,0.78,0.105809,25.21,77.83,unknown
3122381,1,0.2818,0.956911,1.39115,1.711838,0.78,0.079719,25.66,77.67,unknown
3123621,1,0.180649,0.958683,1.391046,1.699034,0.78,0.038437,26.05,75.94,unknown
3124862,1,0.181645,0.959335,1.391414,1.699808,0.78,0.039894,25.95,75.66,unknown
3126111,1,0.18183,0.958165,1.391438,1.699189,0.78,0.039847,26.17,75.63,unknown
3127351,1,0.181227,0.959891,1.391864,1.700446,0.78,0.040012,26.09,75.38,unknown
3128591,1,0.181121,0.958496,1.390634,1.698641,0.78,0.039202,26.63,74.08,unknown
3129831,1,0.3717,0.945099,1.389605,1.721154,0.78,0.127819,26.8,73.64,unknown
3131072,1,0.282099,0.956519,1.39076,1.711349,0.78,0.079424,26.79,74.46,unknown
3132311,1,0.180858,0.957996,1.390825,1.698489,0.78,0.040237,27.21,75.32,unknown
3133552,1,0.182867,0.960237,1.391277,1.700337,0.78,0.040495,27.6,75.13,unknown
3134801,1,0.181242,0.959283,1.391191,1.699554,0.78,0.041126,28.1,76.37,unknown
3136041,1,0.181268,0.95981,1.392624,1.701027,0.78,0.039516,28.44,74.97,unknown
3137281,1,0.183125,0.96011,1.391526,1.700497,0.78,0.03964,28.55,74.78,unknown
3138532,1,0.181954,0.959288,1.392364,1.700593,0.78,0.040576,28.98,74.64,unknown
3139773,1,0.18209,0.959504,1.390624,1.699305,0.78,0.039568,29.14,73.19,unknown
3141011,1,0.35936,0.957446,1.39151,1.726888,0.78,0.105215,29.46,71.72,unknown
3142251,1,0.181821,0.959429,1.390656,1.699259,0.78,0.03999,29.88,71.46,unknown
3143491,1,0.181331,0.958902,1.391282,1.699423,0.78,0.040606,30.36,71.27,unknown
3144741,1,0.180327,0.96001,1.390019,1.698907,0.78,0.040042,30.61,72.22,unknown
3145981,1,0.181962,0.958564,1.391167,1.699206,0.78,0.040132,31.06,71.56,unknown
3147221,1,0.181647,0.959054,1.391239,1.699507,0.78,0.039988,31.3,70.16,unknown
3148471,1,0.182943,0.95865,1.391014,1.699234,0.78,0.040401,31.46,69.62,unknown
3149711,1,0.180208,0.959488,1.390797,1.699237,0.78,0.038388,31.72,69.6,unknown
3150951,1,0.355173,0.947382,1.387931,1.717565,0.78,0.105277,32.08,69.78,unknown
3152191,1,0.280972,0.957335,1.390558,1.711455,0.78,0.079423,32.31,70.36,unknown
3153431,1,0.182043,0.9594,1.391807,1.700209,0.78,0.04114,32.78,71.2,unknown
3154671,1,0.181598,0.96016,1.391215,1.700107,0.78,0.038871,33.04,71.12,unknown
3155911,1,0.182379,0.959069,1.390315,1.698839,0.78,0.040305,33.72,70.02,unknown
3157161,1,0.182363,0.958292,1.390678,1.698694,0.78,0.039939,34.05,68.98,unknown
3158403,1,0.181863,0.959833,1.390432,1.699309,0.78,0.039886,34.17,68.56,unknown
3159641,1,0.354786,0.945267,1.389064,1.717236,0.78,0.105364,34.29,68.32,unknown
3160881,1,0.357505,0.94471,1.389475,1.717826,0.78,0.106048,34.8,67.7,unknown
3162121,1,0.181904,0.957757,1.389956,1.697752,0.78,0.039877,34.95,68.21,unknown
3163361,1,0.183222,0.956633,1.389771,1.697109,0.78,0.039615,34.92,68.76,unknown
3164611,1,0.180703,0.956015,1.390462,1.697057,0.78,0.040023,34.51,67.67,unknown
3165853,1,0.181837,0.958776,1.390219,1.698536,0.78,0.040425,34.56,67.58,unknown
3167091,1,0.21328,0.957496,1.389828,1.701149,5.47,0.066506,34.3,65.95,unknown
3168331,1,0.282162,0.957482,1.389681,1.711022,0.78,0.078787,34.26,64.46,unknown
3169571,1,0.182096,0.958838,1.390917,1.699169,0.78,0.040484,33.76,65.05,unknown
3170811,1,0.181527,0.958473,1.391635,1.699492,0.78,0.041311,33.58,63.86,unknown
3172061,1,0.180721,0.959111,1.391952,1.700024,0.78,0.040555,32.85,63.84,unknown
3173301,1,0.181747,0.958021,1.391276,1.698966,0.78,0.039609,32.56,62.7,unknown
3174541,1,0.182835,0.95963,1.391706,1.700341,0.78,0.040156,32.58,63.62,unknown
3175781,1,0.355802,0.946739,1.388447,1.717758,0.78,0.10638,32.26,63.33,unknown
3177021,1,0.181062,0.958846,1.390581,1.698788,0.78,0.040348,31.71,61.87,unknown
3178273,1,0.180871,0.958684,1.391384,1.699335,0.78,0.040617,31.2,62.65,unknown
3179511,1,0.181167,0.95832,1.391267,1.699065,0.78,0.039865,30.9,62.44,unknown
3180751,1,0.181467,0.959127,1.391085,1.699403,0.78,0.039422,30.94,63.33,unknown
3182001,1,0.182161,0.95926,1.391793,1.700132,0.78,0.03976,30.75,62.05,unknown
3183241,1,0.181578,0.959285,1.391988,1.700243,0.78,0.038737,30.34,60.74,unknown
3184481,1,0.359349,0.957478,1.391105,1.726577,0.78,0.104132,30.07,61.37,unknown
3185721,1,0.18206,0.958219,1.392372,1.700008,0.78,0.039487,29.96,62.03,unknown
3186961,1,0.182365,0.959461,1.391643,1.700144,0.78,0.0404,29.91,61.02,unknown
3188211,1,0.182056,0.960451,1.391128,1.700248,0.78,0.040706,29.63,59.26,unknown
3189451,1,0.181626,0.959858,1.391956,1.700546,0.78,0.039625,29.49,59.16,unknown
3190691,1,0.18141,0.958714,1.390478,1.698667,0.78,0.039496,29.39,58.83,unknown
3191931,1,0.359294,0.956092,1.390672,1.725448,0.78,0.105984,28.93,58.52,unknown
3193181,1,0.182193,0.958923,1.389984,1.698465,0.78,0.039304,28.32,59.9,unknown
3194421,1,0.181132,0.959288,1.391477,1.699779,0.78,0.039868,27.88,59.47,unknown
3195661,1,0.181539,0.960036,1.390717,1.699623,0.78,0.039034,27.6,59.99,unknown
3196912,1,0.182122,0.958414,1.390547,1.69863,0.78,0.039638,27.22,58.85,unknown
3198151,1,0.18202,0.959222,1.392241,1.700464,0.78,0.039523,26.98,58.44,unknown
3199391,1,0.281273,0.956764,1.390792,1.711377,0.78,0.079476,26.52,57.0,unknown
3200631,1,0.182351,0.958898,1.39175,1.699912,0.78,0.039991,26.29,55.64,unknown
3201871,1,0.181806,0.958807,1.392486,1.700406,0.78,0.039996,26.18,56.42,unknown
3203121,1,0.181592,0.960246,1.389839,1.699028,0.78,0.038681,25.9,56.02,unknown
3204362,1,0.182002,0.95898,1.39029,1.698727,0.78,0.039698,25.27,53.45,unknown
3205601,1,0.283191,0.956484,1.390486,1.711289,0.78,0.079432,25.09,52.36,unknown
3206842,1,0.185263,0.958468,1.390534,1.698991,10.94,0.042379,24.83,52.03,unknown
3208091,1,0.182904,0.955643,1.391289,1.697761,0.78,0.040732,24.75,52.61,unknown
3209331,1,0.181866,0.95651,1.391559,1.698359,0.78,0.039968,24.26,52.28,unknown
3210571,1,0.181216,0.959151,1.391347,1.699605,0.78,0.038949,23.72,51.11,unknown
3211811,1,0.281661,0.956479,1.389324,1.710089,0.78,0.079487,23.58,51.02,unknown
3213061,1,0.180194,0.959741,1.389873,1.698622,0.78,0.04056,23.3,50.76,unknown
3214301,1,0.182361,0.957582,1.39068,1.698296,0.78,0.040148,22.66,48.46,unknown
3215543,1,0.181645,0.959543,1.391348,1.699872,0.78,0.039481,22.61,49.07,unknown
3216782,1,0.355379,0.948297,1.389393,1.719293,0.78,0.106113,22.34,47.76,unknown
3218021,1,0.181636,0.958822,1.390667,1.698906,0.78,0.040103,22.05,48.42,unknown
3219271,1,0.181271,0.959858,1.391554,1.70018,0.78,0.038683,22.11,49.04,unknown
3220511,1,0.181306,0.959979,1.391402,1.700126,0.78,0.039394,21.47,48.86,unknown
3221751,1,0.181272,0.959265,1.390729,1.69917,0.78,0.039475,21.43,48.72,unknown
3222991,1,0.282197,0.957369,1.39076,1.711841,0.78,0.08212,21.16,49.35,unknown
3224241,1,0.180794,0.95933,1.391927,1.700135,0.78,0.040118,20.69,47.94,unknown
3225481,1,0.181789,0.95914,1.391971,1.700169,0.78,0.039856,19.96,47.3,unknown
3226721,1,0.181818,0.957158,1.391399,1.698587,0.78,0.040435,20.35,48.29,unknown
3227961,1,0.373013,0.944456,1.388444,1.720148,5.47,0.118064,20.88,46.71,unknown
3229201,1,0.182578,0.958996,1.390995,1.699374,0.78,0.039646,21.17,45.32,unknown
3230441,1,0.181106,0.958188,1.391523,1.699194,0.78,0.040815,22.02,43.44,unknown
3231691,1,0.18173,0.958678,1.392302,1.700175,0.78,0.040245,22.07,44.27,unknown
3232931,1,0.355343,0.947092,1.39064,1.71963,0.78,0.104889,22.4,44.76,unknown
3234171,1,0.181546,0.957868,1.391678,1.699188,0.78,0.040296,22.75,44.25,unknown
3235413,1,0.181616,0.959498,1.391315,1.699816,0.78,0.040056,23.07,44.21,unknown
3236661,1,0.181531,0.95851,1.392591,1.700295,0.78,0.040392,22.99,43.56,unknown
3237901,1,0.180676,0.961045,1.390377,1.699822,0.78,0.038395,23.4,44.37,unknown
3239141,1,0.181745,0.959231,1.39016,1.698734,0.78,0.040029,23.49,43.11,unknown
3240381,1,0.181776,0.959755,1.390592,1.699386,0.78,0.039515,23.81,42.71,unknown
3241631,1,0.181443,0.958278,1.390517,1.698457,0.78,0.039868,24.42,42.18,unknown
3242871,1,0.18295,0.959192,1.391625,1.700042,0.78,0.040449,24.55,41.15,unknown
3244111,1,0.181458,0.959739,1.392252,1.700704,0.78,0.039232,24.97,40.63,unknown
3245362,1,0.181677,0.958553,1.391218,1.699211,0.78,0.040875,25.31,40.31,unknown
3246601,1,0.181723,0.959412,1.389822,1.698556,0.78,0.040275,25.39,41.0,unknown
3247841,1,0.181725,0.958928,1.391061,1.699297,0.78,0.040228,25.71,40.27,unknown
3249091,1,0.182573,0.958323,1.392468,1.700201,0.78,0.040044,25.9,39.36,unknown
3250331,1,0.181883,0.958662,1.390755,1.698914,0.78,0.038903,25.86,39.0,unknown
3251571,1,0.182835,0.957208,1.390625,1.698092,0.78,0.040995,26.03,41.37,unknown
3252823,1,0.181772,0.95758,1.391036,1.698522,0.78,0.041718,25.98,41.64,unknown
3254061,1,0.282652,0.956665,1.391325,1.711982,0.78,0.079713,25.96,42.73,unknown
3255301,1,0.182085,0.959109,1.391966,1.700181,0.78,0.039178,26.02,42.85,unknown
3256541,1,0.182541,0.959579,1.391792,1.700353,0.78,0.040844,26.22,44.37,unknown
3257781,1,0.355783,0.947165,1.39041,1.719576,0.78,0.106377,26.47,43.4,unknown
3259021,1,0.181309,0.958279,1.392049,1.699697,0.78,0.03928,26.9,43.48,unknown
3260271,1,0.180606,0.959362,1.39183,1.700054,0.78,0.040051,27.16,42.92,unknown
3261511,1,0.181791,0.959541,1.392453,1.700791,0.78,0.039961,27.39,43.36,unknown
3262751,1,0.282229,0.957636,1.390471,1.711762,0.78,0.079248,28.09,45.24,unknown
3263991,1,0.180777,0.959137,1.391826,1.699941,0.78,0.040776,28.51,45.48,unknown
3265241,1,0.182962,0.959483,1.391358,1.699988,0.78,0.040782,28.84,45.05,unknown
3266481,1,0.181491,0.959096,1.391871,1.700031,0.78,0.039972,29.13,46.17,unknown
3267721,1,0.181525,0.959252,1.393382,1.701361,0.78,0.039629,29.71,46.26,unknown
3268971,1,0.182327,0.958419,1.392058,1.699892,0.78,0.040753,29.79,47.33,unknown
3270211,1,0.181572,0.958601,1.391795,1.699699,0.78,0.038535,30.19,47.83,unknown
3271453,1,0.182329,0.958862,1.392425,1.700443,0.78,0.040593,30.28,48.22,unknown
